<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD000TOM,D,20210301,000000,1.2082400,1.2092200,1.2028200,1.2044800,28462000
EURUSD000TOM,D,20210302,000000,1.2026000,1.2092200,1.1992000,1.2089600,43366000
EURUSD000TOM,D,20210303,000000,1.2085800,1.2111400,1.2044000,1.2066800,37330000
EURUSD000TOM,D,20210304,000000,1.2050400,1.2075000,1.1962400,1.1972000,35833000
EURUSD000TOM,D,20210305,000000,1.1970000,1.2040000,1.1892000,1.1923000,49610000
EURUSD000TOM,D,20210309,000000,1.1860000,1.1915200,1.1850100,1.1903600,37001000
EURUSD000TOM,D,20210310,000000,1.1881400,1.1926000,1.1870000,1.1926000,29952000
EURUSD000TOM,D,20210311,000000,1.2190000,1.2190000,1.1712000,1.1987500,31042000
EURUSD000TOM,D,20210312,000000,1.1960200,1.1966600,1.1910100,1.1962000,35054000
EURUSD000TOM,D,20210315,000000,1.1732000,1.1954000,1.1732000,1.1929600,36042000
EURUSD000TOM,D,20210316,000000,1.1938000,1.1951600,1.1884400,1.1903400,31327000
EURUSD000TOM,D,20210317,000000,1.1900000,1.1982000,1.1887000,1.1982000,36361000
EURUSD000TOM,D,20210318,000000,1.1959600,1.1988600,1.1906600,1.1917300,54992000
EURUSD000TOM,D,20210319,000000,1.1913200,1.1936200,1.1875000,1.1904200,24580000
EURUSD000TOM,D,20210322,000000,1.1899200,1.1946000,1.1875000,1.1935600,24400000
EURUSD000TOM,D,20210323,000000,1.1930200,1.1930200,1.1844900,1.1849000,32008000
EURUSD000TOM,D,20210324,000000,1.2140000,1.2140000,1.1747600,1.1810100,65947000
EURUSD000TOM,D,20210325,000000,1.1822200,1.1825600,1.1761000,1.1767600,35114000
EURUSD000TOM,D,20210326,000000,1.1780400,1.1803000,1.1771200,1.1791600,16185000
EURUSD000TOM,D,20210329,000000,1.1786200,1.1793000,1.1762000,1.1764800,24353000
EURUSD000TOM,D,20210330,000000,1.1765000,1.1765000,1.1711400,1.1721000,50085000
EURUSD000TOM,D,20210331,000000,1.1704000,1.1758600,1.1703200,1.1728000,38976000
EURUSD000TOM,D,20210401,000000,1.1725600,1.1778400,1.1713000,1.1775800,15178000
EURUSD000TOM,D,20210402,000000,1.1780400,1.1786000,1.1750000,1.1764800,9871000
EURUSD000TOM,D,20210405,000000,1.1764800,1.1855000,1.1738000,1.1810800,18402000
EURUSD000TOM,D,20210406,000000,1.1802400,1.1876800,1.1795400,1.1873000,28763000
EURUSD000TOM,D,20210407,000000,1.1873000,1.1912600,1.1840000,1.1870600,30826000
EURUSD000TOM,D,20210408,000000,1.1871400,1.1924600,1.1861400,1.1912500,22515000
EURUSD000TOM,D,20210409,000000,1.1906400,1.1909800,1.1868500,1.1901600,21286000
EURUSD000TOM,D,20210412,000000,1.1892000,1.1918000,1.1872400,1.1911500,20757000
EURUSD000TOM,D,20210413,000000,1.1888800,1.1955000,1.1880000,1.1950800,28196000
EURUSD000TOM,D,20210414,000000,1.1957400,1.1985800,1.1950400,1.1978500,33939000
EURUSD000TOM,D,20210415,000000,1.1973600,1.1990000,1.1919100,1.1970200,40797000
EURUSD000TOM,D,20210416,000000,1.1957000,1.1993400,1.1955800,1.1980200,27415000
EURUSD000TOM,D,20210419,000000,1.1958000,1.2045600,1.1957400,1.2034600,36581000
EURUSD000TOM,D,20210420,000000,1.2064200,1.2078400,1.2022200,1.2033800,32383000
EURUSD000TOM,D,20210421,000000,1.2030400,1.2036600,1.1999000,1.2034000,38566000
EURUSD000TOM,D,20210422,000000,1.2034600,1.2064600,1.1994200,1.2014600,44652000
EURUSD000TOM,D,20210423,000000,1.2024000,1.2099200,1.2022200,1.2098000,28203000
EURUSD000TOM,D,20210426,000000,1.2098000,1.2113000,1.2063200,1.2088600,35088000
EURUSD000TOM,D,20210427,000000,1.2070000,1.2090000,1.2057100,1.2089000,47941000
EURUSD000TOM,D,20210428,000000,1.2074400,1.2130000,1.2056400,1.2119000,40122000
EURUSD000TOM,D,20210429,000000,1.2024800,1.2136600,1.2024800,1.2126000,20150000
EURUSD000TOM,D,20210430,000000,1.2115000,1.2147500,1.2017200,1.2019000,23087000
EURUSD000TOM,D,20210504,000000,1.2039800,1.2039800,1.2000000,1.2018000,19298000
EURUSD000TOM,D,20210505,000000,1.2024800,1.2024800,1.1987000,1.2004600,13197000
EURUSD000TOM,D,20210506,000000,1.2000000,1.2070000,1.2000000,1.2064000,9282000
EURUSD000TOM,D,20210507,000000,1.2064000,1.2170000,1.2040000,1.2164000,32647000
EURUSD000TOM,D,20210510,000000,1.2154000,1.2176000,1.2132600,1.2132600,3522000
EURUSD000TOM,D,20210511,000000,1.2100000,1.2187000,1.2092100,1.2148000,18397000
EURUSD000TOM,D,20210512,000000,1.2091000,1.2205000,1.2066600,1.2075000,23351000
EURUSD000TOM,D,20210513,000000,1.2074600,1.2105000,1.2053000,1.2079200,44223000
EURUSD000TOM,D,20210514,000000,1.2086800,1.2145200,1.2086400,1.2142200,15759000
EURUSD000TOM,D,20210517,000000,1.2132200,1.2166500,1.2127000,1.2153400,25255000
EURUSD000TOM,D,20210518,000000,1.2165000,1.2232800,1.2162600,1.2224000,46334000
EURUSD000TOM,D,20210519,000000,1.2230400,1.2244600,1.2161000,1.2177000,34239000
EURUSD000TOM,D,20210520,000000,1.2181800,1.2227500,1.2178800,1.2227000,37599000
EURUSD000TOM,D,20210521,000000,1.2231000,1.2237200,1.2163000,1.2181500,19173000
EURUSD000TOM,D,20210524,000000,1.2181600,1.2228300,1.2171200,1.2215200,42078000
EURUSD000TOM,D,20210525,000000,1.2224600,1.2265000,1.2222200,1.2250000,31967000
EURUSD000TOM,D,20210526,000000,1.2257000,1.2263000,1.2182200,1.2192000,22953000
EURUSD000TOM,D,20210527,000000,1.2193400,1.2212800,1.2179800,1.2189000,24847000
EURUSD000TOM,D,20210528,000000,1.2188200,1.2203800,1.2132600,1.2194000,37314000
EURUSD000TOM,D,20210531,000000,1.2198600,1.2526800,1.2185200,1.2230000,33301000
EURUSD000TOM,D,20210601,000000,1.2230200,1.2254800,1.2213000,1.2213000,37695000
EURUSD000TOM,D,20210602,000000,1.2221000,1.2221600,1.2165000,1.2208500,11714000
EURUSD000TOM,D,20210603,000000,1.2206200,1.2206600,1.2118900,1.2127000,26211000
EURUSD000TOM,D,20210604,000000,1.2170000,1.2185000,1.2105000,1.2167600,25222000
EURUSD000TOM,D,20210607,000000,1.2166000,1.2200000,1.2144100,1.2191000,14113000
EURUSD000TOM,D,20210608,000000,1.2178800,1.2193400,1.2165000,1.2174400,17109000
EURUSD000TOM,D,20210609,000000,1.2179000,1.2216600,1.2175000,1.2176000,21600000
EURUSD000TOM,D,20210610,000000,1.2169000,1.2190400,1.2144500,1.2176000,18203000
EURUSD000TOM,D,20210611,000000,1.2120000,1.2198900,1.2093500,1.2103500,16157000
EURUSD000TOM,D,20210614,000000,1.2097200,1.2129500,1.2095000,1.2121000,3154000
EURUSD000TOM,D,20210615,000000,1.2126000,1.2146200,1.2103000,1.2124500,22757000
EURUSD000TOM,D,20210616,000000,1.2126600,1.2133000,1.1996500,1.2002500,43495000
EURUSD000TOM,D,20210617,000000,1.1995500,1.2005000,1.1891800,1.1909000,37494000
EURUSD000TOM,D,20210618,000000,1.1920100,1.1923700,1.1848000,1.1860200,31122000
EURUSD000TOM,D,20210621,000000,1.1860000,1.1921200,1.1852700,1.1920500,23211000
EURUSD000TOM,D,20210622,000000,1.1912000,1.1952000,1.1883100,1.1937500,20963000
EURUSD000TOM,D,20210623,000000,1.1920600,1.1967800,1.1912000,1.1925000,70878000
EURUSD000TOM,D,20210624,000000,1.1923000,1.1954700,1.1920000,1.1930500,44145000
EURUSD000TOM,D,20210625,000000,1.1940600,1.1974600,1.1927000,1.1938300,46279000
EURUSD000TOM,D,20210628,000000,1.1925000,1.1943300,1.1903500,1.1921000,67810000
EURUSD000TOM,D,20210629,000000,1.1911900,1.1920400,1.1877700,1.1898000,34761000
EURUSD000TOM,D,20210630,000000,1.1901500,1.1906500,1.1845200,1.1861000,46593000
EURUSD000TOM,D,20210701,000000,1.1849500,1.1883000,1.1837000,1.1850900,25065000
EURUSD000TOM,D,20210702,000000,1.1614000,1.2080000,1.1614000,1.1864000,51020000
EURUSD000TOM,D,20210705,000000,1.1851600,1.1880000,1.1851600,1.1864800,23437000
EURUSD000TOM,D,20210706,000000,1.1874100,1.1893400,1.1806500,1.1823400,34423000
EURUSD000TOM,D,20210707,000000,1.1824200,1.1835800,1.1782000,1.1792000,31753000
EURUSD000TOM,D,20210708,000000,1.1794100,1.1867000,1.1791000,1.1842500,54904000
EURUSD000TOM,D,20210709,000000,1.1838500,1.1880300,1.1825000,1.1877800,26124000
EURUSD000TOM,D,20210712,000000,1.1865000,1.1879600,1.1837000,1.1859800,32153000
EURUSD000TOM,D,20210713,000000,1.1870400,1.1870400,1.1772400,1.1778500,60513000
EURUSD000TOM,D,20210714,000000,1.1782700,1.1838200,1.1775900,1.1835300,32867000
EURUSD000TOM,D,20210715,000000,1.1833800,1.1849300,1.1796800,1.1811800,25046000
EURUSD000TOM,D,20210716,000000,1.1811200,1.1821900,1.1792000,1.1807400,27615000
EURUSD000TOM,D,20210719,000000,1.1804400,1.1822300,1.1764200,1.1799300,28740000
EURUSD000TOM,D,20210720,000000,1.1791800,1.1800200,1.1755600,1.1782000,41361000
EURUSD000TOM,D,20210721,000000,1.1772000,1.1803000,1.1753900,1.1796000,26372000
EURUSD000TOM,D,20210722,000000,1.1796300,1.1828300,1.1757700,1.1768300,43470000
EURUSD000TOM,D,20210723,000000,1.1770000,1.1785600,1.1755000,1.1773400,26250000
EURUSD000TOM,D,20210726,000000,1.1778700,1.1815000,1.1770000,1.1804500,25805000
EURUSD000TOM,D,20210727,000000,1.1803800,1.1840000,1.1770400,1.1818000,37306000
EURUSD000TOM,D,20210728,000000,1.1819700,1.1848800,1.1773000,1.1843600,55061000
EURUSD000TOM,D,20210729,000000,1.1853000,1.1892500,1.1850000,1.1885500,33066000
EURUSD000TOM,D,20210730,000000,1.1879100,1.1907000,1.1852000,1.1873000,42265000
EURUSD000TOM,D,20210802,000000,1.1872000,1.1895000,1.1865000,1.1871500,27343000
EURUSD000TOM,D,20210803,000000,1.1877200,1.1893200,1.1854500,1.1863500,20424000
EURUSD000TOM,D,20210804,000000,1.1870900,1.1898600,1.1833000,1.1836000,48129000
EURUSD000TOM,D,20210805,000000,1.1836200,1.1856000,1.1830000,1.1833100,34044000
EURUSD000TOM,D,20210806,000000,1.1821300,1.1829500,1.1754800,1.1760100,48966000
EURUSD000TOM,D,20210809,000000,1.1758500,1.1769000,1.1735000,1.1738500,17213000
EURUSD000TOM,D,20210810,000000,1.1738900,1.1741500,1.1710000,1.1719800,22430000
EURUSD000TOM,D,20210811,000000,1.1719400,1.1752500,1.1706500,1.1741400,42107000
EURUSD000TOM,D,20210812,000000,1.1739000,1.1747700,1.1723400,1.1734200,11133000
EURUSD000TOM,D,20210813,000000,1.1738700,1.1800000,1.1731200,1.1796200,18438000
EURUSD000TOM,D,20210816,000000,1.1790200,1.1793900,1.1767500,1.1776800,8926000
EURUSD000TOM,D,20210817,000000,1.1769100,1.1783000,1.1710000,1.1710000,23432000
EURUSD000TOM,D,20210818,000000,1.1716300,1.1741100,1.1695000,1.1709200,26827000
EURUSD000TOM,D,20210819,000000,1.1698000,1.1703000,1.1668700,1.1703000,22174000
EURUSD000TOM,D,20210820,000000,1.1686000,1.1703300,1.1664000,1.1701000,22882000
EURUSD000TOM,D,20210823,000000,1.1721500,1.1750000,1.1707300,1.1744500,22291000
EURUSD000TOM,D,20210824,000000,1.1739000,1.1764000,1.1728000,1.1757300,24778000
EURUSD000TOM,D,20210825,000000,1.1739200,1.1774000,1.1728400,1.1774000,37435000
EURUSD000TOM,D,20210826,000000,1.1763800,1.1777200,1.1746500,1.1752400,24942000
EURUSD000TOM,D,20210827,000000,1.1762600,1.1801300,1.1735000,1.1796000,116563000
EURUSD000TOM,D,20210830,000000,1.1802100,1.1806300,1.1784000,1.1798900,22240000
EURUSD000TOM,D,20210831,000000,1.1818700,1.1844800,1.1797000,1.1808800,33853000
EURUSD000TOM,D,20210901,000000,1.1802800,1.1856500,1.1795000,1.1838000,35619000
EURUSD000TOM,D,20210902,000000,1.1838000,1.1875000,1.1835300,1.1874000,24888000
EURUSD000TOM,D,20210903,000000,1.1878100,1.1908500,1.1867000,1.1876000,60604000
EURUSD000TOM,D,20210906,000000,1.1867500,1.1874500,1.1855700,1.1869200,14766000
EURUSD000TOM,D,20210907,000000,1.1878100,1.1882000,1.1838600,1.1841200,26790000
EURUSD000TOM,D,20210908,000000,1.1841700,1.1844300,1.1802500,1.1817900,28554000
EURUSD000TOM,D,20210909,000000,1.1815900,1.1840800,1.1805000,1.1822000,31595000
EURUSD000TOM,D,20210910,000000,1.1829200,1.1850000,1.1810000,1.1810400,23035000
EURUSD000TOM,D,20210913,000000,1.1803300,1.1816600,1.1771000,1.1810500,29135000
EURUSD000TOM,D,20210914,000000,1.1810900,1.1845000,1.1800000,1.1805400,47002000
EURUSD000TOM,D,20210915,000000,1.1805600,1.1831500,1.1801800,1.1814600,34190000
EURUSD000TOM,D,20210916,000000,1.1812100,1.1812100,1.1750000,1.1769900,47699000
EURUSD000TOM,D,20210917,000000,1.1770900,1.1788000,1.1725000,1.1726000,32923000
EURUSD000TOM,D,20210920,000000,1.1712400,1.1735200,1.1700100,1.1726600,21718000
EURUSD000TOM,D,20210921,000000,1.1733500,1.1745100,1.1717000,1.1724000,31902000
EURUSD000TOM,D,20210922,000000,1.1717700,1.1755000,1.1684500,1.1693500,115365000
EURUSD000TOM,D,20210923,000000,1.1707500,1.1749000,1.1704500,1.1738000,51313000
EURUSD000TOM,D,20210924,000000,1.1741700,1.1741700,1.1701000,1.1719800,24376000
EURUSD000TOM,D,20210927,000000,1.1722600,1.1723700,1.1684100,1.1698100,30641000
EURUSD000TOM,D,20210928,000000,1.1691500,1.1701600,1.1669000,1.1684500,66748000
EURUSD000TOM,D,20210929,000000,1.1683300,1.1685300,1.1590000,1.1596500,61800000
EURUSD000TOM,D,20210930,000000,1.1603500,1.1608300,1.1562500,1.1580000,54389000
EURUSD000TOM,D,20211001,000000,1.1580000,1.1606100,1.1574000,1.1596000,30960000
EURUSD000TOM,D,20211004,000000,1.1589800,1.1638300,1.1589800,1.1605000,29521000
EURUSD000TOM,D,20211005,000000,1.1599200,1.1612500,1.1581000,1.1597900,22329000
EURUSD000TOM,D,20211006,000000,1.1588000,1.1588000,1.1530000,1.1558200,64165000
EURUSD000TOM,D,20211007,000000,1.1556200,1.1571000,1.1548800,1.1552900,60438000
EURUSD000TOM,D,20211008,000000,1.1548100,1.1585000,1.1544000,1.1572500,38095000
EURUSD000TOM,D,20211011,000000,1.1571400,1.1584500,1.1549700,1.1550000,24069000
EURUSD000TOM,D,20211012,000000,1.1558400,1.1567600,1.1524100,1.1531000,33361000
EURUSD000TOM,D,20211013,000000,1.1550700,1.1595600,1.1540000,1.1595600,26046000
EURUSD000TOM,D,20211014,000000,1.1593500,1.1622800,1.1585000,1.1596100,35551000
EURUSD000TOM,D,20211015,000000,1.1607500,1.1618000,1.1590000,1.1599700,27134000
EURUSD000TOM,D,20211018,000000,1.1581100,1.1620800,1.1572500,1.1609000,46437000
EURUSD000TOM,D,20211019,000000,1.1645500,1.1668000,1.1629000,1.1632800,42212000
EURUSD000TOM,D,20211020,000000,1.1642600,1.1657600,1.1617000,1.1650000,32379000
EURUSD000TOM,D,20211021,000000,1.1663400,1.1663400,1.1620000,1.1645000,26794000
EURUSD000TOM,D,20211022,000000,1.1981900,1.1981900,1.1624300,1.1640600,30479000
EURUSD000TOM,D,20211025,000000,1.1663000,1.1665000,1.1591500,1.1610900,26982000
EURUSD000TOM,D,20211026,000000,1.1602000,1.1625000,1.1585800,1.1597600,42553000
EURUSD000TOM,D,20211027,000000,1.1600700,1.1625000,1.1588000,1.1600000,31366000
EURUSD000TOM,D,20211028,000000,1.1605000,1.1691500,1.1582000,1.1681000,62647000
EURUSD000TOM,D,20211029,000000,1.1676000,1.1677500,1.1536500,1.1559400,78621000
EURUSD000TOM,D,20211101,000000,1.1550000,1.1607200,1.1546500,1.1605800,17154000
EURUSD000TOM,D,20211102,000000,1.1600000,1.1612000,1.1575500,1.1580700,21630000
EURUSD000TOM,D,20211103,000000,1.1582500,1.1615500,1.1563500,1.1590000,61610000
EURUSD000TOM,D,20211105,000000,1.1548400,1.1571300,1.1513900,1.1566500,31649000
EURUSD000TOM,D,20211108,000000,1.1558900,1.1594200,1.1551500,1.1587500,26488000
EURUSD000TOM,D,20211109,000000,1.1597000,1.1607300,1.1570000,1.1595000,34544000
EURUSD000TOM,D,20211110,000000,1.1584100,1.1584400,1.1480000,1.1481500,152182000
EURUSD000TOM,D,20211111,000000,1.1475000,1.1482100,1.1443000,1.1446500,29122000
EURUSD000TOM,D,20211112,000000,1.1439400,1.1461900,1.1433100,1.1444200,34707000
EURUSD000TOM,D,20211115,000000,1.1458500,1.1461100,1.1363100,1.1363500,44335000
EURUSD000TOM,D,20211116,000000,1.1381000,1.1383500,1.1315000,1.1315400,28042000
EURUSD000TOM,D,20211117,000000,1.1300000,1.1331000,1.1292500,1.1318000,24547000
EURUSD000TOM,D,20211118,000000,1.1326700,1.1372500,1.1314000,1.1368800,46286000
EURUSD000TOM,D,20211119,000000,1.1354300,1.1360200,1.1250000,1.1292000,61514000
EURUSD000TOM,D,20211122,000000,1.1274600,1.1287000,1.1231000,1.1234500,53361000
EURUSD000TOM,D,20211123,000000,1.1236000,1.1274000,1.1232300,1.1260000,56991000
EURUSD000TOM,D,20211124,000000,1.1235500,1.1252500,1.1187400,1.1201500,89781000
EURUSD000TOM,D,20211125,000000,1.1214000,1.1228500,1.1206400,1.1207400,20977000
EURUSD000TOM,D,20211126,000000,1.1219000,1.1321100,1.1219000,1.1319100,67400000
EURUSD000TOM,D,20211129,000000,1.1279000,1.1293400,1.1258800,1.1278500,33523000
EURUSD000TOM,D,20211130,000000,1.1299200,1.1382000,1.1235500,1.1333000,137939000
EURUSD000TOM,D,20211201,000000,1.1326300,1.1358500,1.1303000,1.1311500,50012000
EURUSD000TOM,D,20211202,000000,1.1330500,1.1345700,1.1296000,1.1303000,41210000
EURUSD000TOM,D,20211203,000000,1.1294500,1.1332500,1.1266600,1.1304000,47593000
EURUSD000TOM,D,20211206,000000,1.1292400,1.1309500,1.1266600,1.1278000,48165000
EURUSD000TOM,D,20211207,000000,1.1290000,1.1298000,1.1231000,1.1264500,44682000
EURUSD000TOM,D,20211208,000000,1.1290200,1.1353400,1.1269000,1.1350300,48569000
EURUSD000TOM,D,20211209,000000,1.1335000,1.1335200,1.1279000,1.1293000,53979000
EURUSD000TOM,D,20211210,000000,1.1296400,1.1323300,1.1265500,1.1315000,34411000
EURUSD000TOM,D,20211213,000000,1.1298800,1.1305000,1.1260000,1.1286000,37246000
EURUSD000TOM,D,20211214,000000,1.1273800,1.1323500,1.1255000,1.1256200,26943000
EURUSD000TOM,D,20211215,000000,1.1260400,1.1296000,1.1222000,1.1285000,59045000
EURUSD000TOM,D,20211216,000000,1.1284000,1.1358000,1.1283200,1.1335500,37878000
EURUSD000TOM,D,20211217,000000,1.1329000,1.1348000,1.1246000,1.1246200,26754000
EURUSD000TOM,D,20211220,000000,1.1247900,1.1302000,1.1246500,1.1275000,44608000
EURUSD000TOM,D,20211221,000000,1.1280000,1.1301500,1.1261500,1.1280000,31840000
EURUSD000TOM,D,20211222,000000,1.1273000,1.1338500,1.1265000,1.1334000,51967000
EURUSD000TOM,D,20211223,000000,1.1337600,1.1340500,1.1291500,1.1332000,27303000
EURUSD000TOM,D,20211224,000000,1.1329400,1.1342400,1.1303400,1.1313600,47496000
EURUSD000TOM,D,20211227,000000,1.1324200,1.1331000,1.1304000,1.1326500,28339000
EURUSD000TOM,D,20211228,000000,1.1325000,1.1333000,1.1290000,1.1310500,34384000
EURUSD000TOM,D,20211229,000000,1.1304800,1.1368000,1.1274000,1.1343000,34264000
EURUSD000TOM,D,20211230,000000,1.1335000,1.1345500,1.1300000,1.1324500,38368000
EURUSD000TOM,D,20220103,000000,1.1347600,1.1366500,1.1282000,1.1300000,37147000
EURUSD000TOM,D,20220104,000000,1.1301500,1.1321600,1.1274000,1.1283000,22194000
EURUSD000TOM,D,20220105,000000,1.1293000,1.1347000,1.1289000,1.1311500,40974000
EURUSD000TOM,D,20220106,000000,1.1314500,1.1330000,1.1285000,1.1291000,40671000
EURUSD000TOM,D,20220107,000000,1.1300200,1.1364500,1.1293900,1.1357200,14603000
EURUSD000TOM,D,20220110,000000,1.1337600,1.1343500,1.1285600,1.1328000,76874000
EURUSD000TOM,D,20220111,000000,1.1340000,1.1375000,1.1313200,1.1366000,41003000
EURUSD000TOM,D,20220112,000000,1.1374000,1.1451600,1.1355000,1.1448500,87817000
EURUSD000TOM,D,20220113,000000,1.1443200,1.1480000,1.1438500,1.1456000,76673000
EURUSD000TOM,D,20220114,000000,1.1472600,1.1481500,1.1399400,1.1414500,103435000
EURUSD000TOM,D,20220117,000000,1.1419400,1.1434000,1.1390000,1.1390000,24984000
EURUSD000TOM,D,20220118,000000,1.1400400,1.1403800,1.1320000,1.1322000,28511000
EURUSD000TOM,D,20220119,000000,1.1328800,1.1355400,1.1328000,1.1352500,93665000
EURUSD000TOM,D,20220120,000000,1.1352200,1.1365500,1.1306000,1.1306000,27376000
EURUSD000TOM,D,20220121,000000,1.1324600,1.1358000,1.1322000,1.1343400,36476000
EURUSD000TOM,D,20220124,000000,1.1328800,1.1336400,1.1290900,1.1322000,52080000
EURUSD000TOM,D,20220125,000000,1.1313800,1.1315000,1.1264500,1.1301500,41129000
EURUSD000TOM,D,20220126,000000,1.1304800,1.1304800,1.1236000,1.1239000,59190000
EURUSD000TOM,D,20220127,000000,1.1221900,1.1226300,1.1132400,1.1143500,71397000
EURUSD000TOM,D,20220128,000000,1.1153400,1.1170500,1.1123000,1.1144400,55871000
EURUSD000TOM,D,20220131,000000,1.1163500,1.1246000,1.1149000,1.1237000,41553000
EURUSD000TOM,D,20220201,000000,1.1235500,1.1278400,1.1233600,1.1268500,43183000
