<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USDRUB,D,20200824,000000,74.6700000,74.9200000,74.1100000,74.3820000,396164
USDRUB,D,20200825,000000,74.6007000,75.7172000,74.2070000,75.2430000,450249
USDRUB,D,20200826,000000,75.3265000,75.9945100,75.2320000,75.3630000,461777
USDRUB,D,20200827,000000,75.5945000,75.6397000,74.6520000,74.9927000,486393
USDRUB,D,20200828,000000,74.9968000,75.0508000,73.9574000,73.9780000,437488
USDRUB,D,20200830,000000,74.8900000,74.8950000,73.9310000,74.1034000,2059
USDRUB,D,20200831,000000,74.0240000,74.5300000,73.5624000,73.8464000,646655
USDRUB,D,20200901,000000,73.8460000,73.9905000,73.3091000,73.5924000,979356
USDRUB,D,20200902,000000,73.4370000,75.7140000,73.3780000,75.4758000,889696
USDRUB,D,20200903,000000,75.4783000,75.8457100,74.8175000,75.1020000,1259193
USDRUB,D,20200904,000000,75.1020000,75.6716100,74.8805000,75.2863000,1514850
USDRUB,D,20200906,000000,75.2650000,75.4711000,75.0190000,75.3626000,1371
USDRUB,D,20200907,000000,75.3625000,76.2523000,75.0670000,75.6060000,741950
USDRUB,D,20200908,000000,75.5950000,76.5819100,75.5950000,76.0100000,1057588
USDRUB,D,20200909,000000,76.2521000,76.4650000,75.0170000,75.3357000,1175819
USDRUB,D,20200910,000000,75.3423000,75.6767100,74.6142000,75.1700000,1383284
USDRUB,D,20200911,000000,75.1499000,75.2960000,74.6905000,74.7700000,1120292
USDRUB,D,20200913,000000,74.9253000,75.0400000,74.6890000,74.9295000,477
USDRUB,D,20200914,000000,74.9307000,75.5266100,74.5219000,75.2691000,968805
USDRUB,D,20200915,000000,75.2667000,75.5289000,74.5880000,74.9310000,776803
USDRUB,D,20200916,000000,75.2436000,75.3072000,74.5880000,74.8338000,936245
USDRUB,D,20200917,000000,74.8344000,75.4454000,74.6560000,74.9931000,1257653
USDRUB,D,20200918,000000,74.9889000,75.7663000,74.6560000,75.7319000,970848
USDRUB,D,20200920,000000,75.7020000,75.8470000,75.3981000,75.4924000,432
USDRUB,D,20200921,000000,75.4926000,76.6180000,75.1600000,75.8780000,858916
USDRUB,D,20200922,000000,76.0095000,76.6100000,75.6653000,76.0336000,1346258
USDRUB,D,20200923,000000,76.0320000,77.1000000,75.6940000,76.5960000,1162708
USDRUB,D,20200924,000000,76.8305000,77.4910000,76.5320000,77.0485000,1135546
USDRUB,D,20200925,000000,77.0482000,78.5100000,76.5976000,78.0650000,828463
USDRUB,D,20200927,000000,78.1381000,78.3504000,77.8770000,77.9860000,1420
USDRUB,D,20200928,000000,78.1251000,79.2920000,77.8760000,79.2216000,1133791
USDRUB,D,20200929,000000,79.2089000,79.9676400,78.3997000,78.9961000,1240178
USDRUB,D,20200930,000000,78.9835000,79.3828200,77.4750000,77.4870000,1230240
USDRUB,D,20201001,000000,77.6825000,77.7713000,76.6530000,77.0140000,1075542
USDRUB,D,20201002,000000,77.2393000,78.8106500,76.9720000,78.1679000,1313517
USDRUB,D,20201004,000000,78.1930000,78.3900000,77.8130000,78.1600000,1631
USDRUB,D,20201005,000000,78.1563000,78.8760000,77.5270000,78.0554000,1108373
USDRUB,D,20201006,000000,78.0625000,78.6606800,77.5602000,78.4046000,1376748
USDRUB,D,20201007,000000,78.3980000,78.4806000,77.8430000,78.0875000,1024343
USDRUB,D,20201008,000000,78.0160000,78.1050000,77.1930000,77.2732000,1046038
USDRUB,D,20201009,000000,77.2530000,77.3930000,76.6198000,76.7342000,1037426
USDRUB,D,20201011,000000,76.9350000,76.9398000,76.5370000,76.6170000,920
USDRUB,D,20201012,000000,76.8333000,77.2545000,76.5260000,77.0364000,1074587
USDRUB,D,20201013,000000,77.0411000,77.4250000,76.6870000,77.0508000,1331437
USDRUB,D,20201014,000000,77.0250000,78.2880000,76.7570000,77.7483000,1038102
USDRUB,D,20201015,000000,77.7875000,78.4623000,77.3910000,77.9738000,1266083
USDRUB,D,20201016,000000,77.9558000,78.3627200,77.6940000,77.8215000,1334100
USDRUB,D,20201018,000000,77.7650000,77.9400000,77.4626000,77.7570000,430
USDRUB,D,20201019,000000,77.5535000,78.1515000,77.2400000,77.5946000,1237363
USDRUB,D,20201020,000000,77.5941000,78.0689000,77.0750000,77.2907000,1198991
USDRUB,D,20201021,000000,77.3028000,77.3400000,76.5072000,76.6925000,1176490
USDRUB,D,20201022,000000,76.6944000,78.0680000,76.2980000,76.5371000,1168224
USDRUB,D,20201023,000000,76.5282000,76.8813700,76.0380000,76.2175000,1234470
USDRUB,D,20201025,000000,76.2150000,76.2906000,75.9150000,76.2569000,1070
USDRUB,D,20201026,000000,76.1420000,76.6150000,75.9605000,76.2520000,1322853
USDRUB,D,20201027,000000,76.4359000,77.3347000,76.1140000,77.3161000,868246
USDRUB,D,20201028,000000,77.2750000,79.2380000,77.1780000,79.0407000,1017764
USDRUB,D,20201029,000000,79.0422000,79.7080000,78.5397000,78.8533000,1003845
USDRUB,D,20201030,000000,78.8503000,79.7037000,78.6030000,79.3972000,1117272
USDRUB,D,20201101,000000,79.2850000,79.5719000,78.5900000,79.3400000,368
USDRUB,D,20201102,000000,79.3370000,80.9502100,79.1275000,80.5708000,1166904
USDRUB,D,20201103,000000,80.1980000,80.6033000,78.8780000,78.9110000,986321
USDRUB,D,20201104,000000,79.1278000,80.0130000,77.3850000,77.4540000,96506
USDRUB,D,20201105,000000,77.5768000,78.7996100,76.3540000,76.7360000,1027320
USDRUB,D,20201106,000000,76.7360000,78.4633000,76.5600000,77.2990000,1308037
USDRUB,D,20201108,000000,77.4473000,77.6700000,77.2190000,77.2780000,598
USDRUB,D,20201109,000000,77.2770000,77.5350000,75.6992000,76.1090000,1200249
USDRUB,D,20201110,000000,76.1930000,76.9285900,76.0694000,76.4585000,1709299
USDRUB,D,20201111,000000,76.4473000,77.2051000,75.9933000,77.0836000,1249507
USDRUB,D,20201112,000000,76.8003000,77.7130000,76.5745000,77.1494000,1361769
USDRUB,D,20201113,000000,77.1491000,77.7500000,76.8170000,77.1510000,1049934
USDRUB,D,20201115,000000,77.4150000,77.4743000,77.1420000,77.2932000,187
USDRUB,D,20201116,000000,77.2240000,77.4700000,76.0080000,76.2318000,571832
USDRUB,D,20201117,000000,76.2345000,76.6725000,75.9790000,76.2471000,500929
USDRUB,D,20201118,000000,76.2040000,76.4350000,75.4678000,75.9258000,563669
USDRUB,D,20201119,000000,75.9436000,76.6112400,75.8120000,76.4216000,596725
USDRUB,D,20201120,000000,76.4207000,76.5096000,75.8100000,75.9510000,695246
USDRUB,D,20201122,000000,75.9510000,76.3170000,75.9510000,76.1710000,2095
USDRUB,D,20201123,000000,76.1720000,76.5353100,75.5175000,76.0205000,756542
USDRUB,D,20201124,000000,75.9130000,76.1594000,75.2931000,75.4069000,703323
USDRUB,D,20201125,000000,75.3800000,75.9747100,75.2688000,75.6236000,973660
USDRUB,D,20201126,000000,75.5950000,75.7612000,75.2544000,75.5870000,547110
USDRUB,D,20201127,000000,75.6709000,76.3176900,75.5320000,75.9925000,705909
USDRUB,D,20201129,000000,75.9834000,76.3000000,75.7220000,75.9891000,528
USDRUB,D,20201130,000000,76.0224000,76.5905000,75.7400000,76.4053000,576357
USDRUB,D,20201201,000000,76.3918000,76.4917000,75.4868000,75.9095000,847201
USDRUB,D,20201202,000000,75.8833000,76.1030000,74.9020000,74.9660000,662217
USDRUB,D,20201203,000000,75.1012000,75.4058100,74.2020000,74.5288000,750846
USDRUB,D,20201204,000000,74.5137000,74.6384000,73.7066000,74.1181000,810152
USDRUB,D,20201206,000000,74.1275000,74.2400000,73.8550000,73.9680000,639
USDRUB,D,20201207,000000,74.1316000,74.5150100,73.2440000,73.8202000,935259
USDRUB,D,20201208,000000,73.6565000,73.9330000,72.9934000,73.3716000,741187
USDRUB,D,20201209,000000,73.2380000,74.0431300,73.1170000,73.6380000,746125
USDRUB,D,20201210,000000,73.6381000,73.9030000,72.9000000,73.0110000,959723
USDRUB,D,20201211,000000,73.0862000,74.1206000,72.8286000,72.8860000,712294
USDRUB,D,20201213,000000,73.0763000,73.3877000,72.8860000,72.9340000,882
USDRUB,D,20201214,000000,73.1924000,74.1571000,72.7367000,73.5710000,784660
USDRUB,D,20201215,000000,73.7737000,73.9650000,72.8920000,73.2892000,603716
USDRUB,D,20201216,000000,73.2825000,73.7051000,73.0640000,73.3539000,541088
USDRUB,D,20201217,000000,73.3564000,73.4560000,72.5988000,73.0912000,674685
USDRUB,D,20201218,000000,72.8530000,73.8875000,72.8240000,73.1600000,725520
USDRUB,D,20201220,000000,73.2650000,74.2380000,73.2650000,73.8907000,1879
USDRUB,D,20201221,000000,73.8894000,75.4605100,73.5310000,74.8222000,747888
USDRUB,D,20201222,000000,74.8256000,76.0160000,74.6120000,75.7930000,561119
USDRUB,D,20201223,000000,75.9062000,76.0120000,74.6850000,74.9630000,533295
USDRUB,D,20201224,000000,75.0807000,75.3430000,73.6150000,73.8900000,448110
USDRUB,D,20201225,000000,73.8890000,74.3767000,73.5740000,74.3244000,10236
USDRUB,D,20201227,000000,73.9549000,74.2630000,73.8503000,73.9076000,345
USDRUB,D,20201228,000000,73.9072000,74.3593000,73.4540000,73.8961000,393116
USDRUB,D,20201229,000000,74.0187000,74.3511000,73.3400000,73.9090000,423201
USDRUB,D,20201230,000000,74.0465000,74.9907000,73.2180000,74.3469000,469822
USDRUB,D,20201231,000000,74.3471000,75.2633200,73.6840000,73.7880000,57066
USDRUB,D,20210101,000000,73.7880000,74.0042000,73.7880000,73.8090000,13
USDRUB,D,20210103,000000,73.7900000,74.5255000,73.7900000,74.4807000,205
USDRUB,D,20210104,000000,74.3617000,74.5750000,73.0248000,74.5035000,428495
USDRUB,D,20210105,000000,74.4911000,75.2761200,73.8130000,74.2509000,486552
USDRUB,D,20210106,000000,74.2273000,74.2707000,73.3500000,74.1278000,527991
USDRUB,D,20210107,000000,73.7960000,74.9510000,73.4380000,74.5962000,47446
USDRUB,D,20210108,000000,74.4000000,74.8250000,73.7655000,74.0795000,570453
USDRUB,D,20210110,000000,74.1448000,74.2876000,73.7200000,73.9300000,1095
USDRUB,D,20210111,000000,74.0897000,74.9960000,73.8570000,74.4270000,685714
USDRUB,D,20210112,000000,74.6506000,74.7694000,73.3500000,73.4610000,806182
USDRUB,D,20210113,000000,73.4537000,74.2880000,73.3350000,73.8795000,776815
USDRUB,D,20210114,000000,73.8445000,74.0045900,73.0120000,73.3033000,588280
USDRUB,D,20210115,000000,73.3038000,73.8790300,73.1300000,73.3100000,784610
USDRUB,D,20210117,000000,73.5451000,74.0400000,73.3900000,73.6951000,678
USDRUB,D,20210118,000000,73.6795000,74.4450000,73.3960000,73.8800000,499738
USDRUB,D,20210119,000000,74.0378000,74.3202000,73.5000000,73.7272000,679683
USDRUB,D,20210120,000000,73.7704000,74.0800000,73.1500000,73.4866000,630877
USDRUB,D,20210121,000000,73.4713000,74.1000000,73.1260000,73.8993000,834822
USDRUB,D,20210122,000000,73.9383000,75.3601200,73.7440000,75.1411000,758719
USDRUB,D,20210124,000000,75.1200000,75.5259000,75.1200000,75.4064000,871
USDRUB,D,20210125,000000,75.4053000,75.8588900,74.3467000,75.2130000,845574
USDRUB,D,20210126,000000,75.2837000,75.7838900,74.8170000,74.9150000,750774
USDRUB,D,20210127,000000,75.1067000,75.9783800,74.5580000,75.7780000,1025269
USDRUB,D,20210128,000000,75.8595000,76.5006400,75.5900000,76.0390000,1061601
USDRUB,D,20210129,000000,76.0390000,76.4510000,75.1740000,75.8064000,1135327
USDRUB,D,20210131,000000,75.8147000,75.9372000,75.5750000,75.7150000,595
USDRUB,D,20210201,000000,75.7520000,76.2030000,75.2979000,76.0720000,884387
USDRUB,D,20210202,000000,76.0510000,76.3430000,75.2585000,76.2349000,1061909
USDRUB,D,20210203,000000,76.1150000,76.3492000,75.5410000,75.9224000,825337
USDRUB,D,20210204,000000,75.9138000,76.0472100,75.2528000,75.5429000,801495
USDRUB,D,20210205,000000,75.4390000,75.7120000,74.4596000,74.5982000,606080
USDRUB,D,20210207,000000,74.8650000,74.8650000,74.3930000,74.5800000,412
USDRUB,D,20210208,000000,74.6614000,74.7630000,74.0948000,74.3142000,694690
USDRUB,D,20210209,000000,74.1810000,74.4067000,73.7350000,73.9079000,451433
USDRUB,D,20210210,000000,73.9003000,74.0191000,73.5619000,73.7870000,787058
USDRUB,D,20210211,000000,73.8000000,73.9290000,73.4745000,73.6586000,708012
USDRUB,D,20210212,000000,73.6585000,74.4631100,73.3780000,73.6361000,696519
USDRUB,D,20210214,000000,73.6910000,73.7663000,73.4570000,73.6047000,742
USDRUB,D,20210215,000000,73.5647000,73.7437000,73.0957000,73.2600000,526055
USDRUB,D,20210216,000000,73.3294000,73.9056100,73.1125000,73.4490000,628498
USDRUB,D,20210217,000000,73.5572000,74.1922100,73.4140000,73.6380000,797517
USDRUB,D,20210218,000000,73.7524000,74.1645200,73.4580000,73.8130000,782936
USDRUB,D,20210219,000000,73.8451000,74.3320000,73.7450000,74.0940000,624509
USDRUB,D,20210221,000000,74.0694000,74.5316000,73.8830000,74.0220000,594
USDRUB,D,20210222,000000,74.0220000,75.0702400,73.7870000,74.1250000,441347
USDRUB,D,20210223,000000,74.2619000,74.3073000,73.6400000,73.9500000,74538
USDRUB,D,20210224,000000,74.0778000,74.2699000,73.3536000,73.5079000,859303
USDRUB,D,20210225,000000,73.5084000,74.8580000,73.2720000,74.6600000,969053
USDRUB,D,20210226,000000,74.6110000,75.0550000,74.0120000,74.1750000,871435
USDRUB,D,20210228,000000,74.6750000,74.9400000,74.1560000,74.3110000,972
USDRUB,D,20210301,000000,74.5548000,74.7388000,73.8478000,74.2424000,724152
USDRUB,D,20210302,000000,74.1890000,74.7268500,73.5200000,73.7270000,884910
USDRUB,D,20210303,000000,73.8141000,74.1087000,73.3438000,73.9430000,741217
USDRUB,D,20210304,000000,74.0097000,74.9633000,73.2900000,74.5130000,1074994
USDRUB,D,20210305,000000,74.5589000,75.4180000,74.0484000,74.0770000,960802
USDRUB,D,20210307,000000,74.1850000,74.7270000,73.8900000,73.9520000,2284
USDRUB,D,20210308,000000,74.2492000,74.8705000,73.6500000,74.3920000,84630
USDRUB,D,20210309,000000,74.5089000,74.6316000,73.7257000,74.1367000,782920
USDRUB,D,20210310,000000,74.1322000,74.1750000,73.3230000,73.4800000,715986
USDRUB,D,20210311,000000,73.5343000,73.8648700,73.0480000,73.3044000,736242
USDRUB,D,20210312,000000,73.3049000,73.7300000,73.1000000,73.2461000,748676
USDRUB,D,20210314,000000,73.3055000,73.5260000,73.0860000,73.2940000,2413
USDRUB,D,20210315,000000,73.4176000,73.4700000,72.6010000,72.7404000,760718
USDRUB,D,20210316,000000,72.7426000,73.0561100,72.4790000,72.9299000,764575
USDRUB,D,20210317,000000,72.9173000,74.2163000,72.7490000,73.6611000,724716
USDRUB,D,20210318,000000,73.6602000,74.4014400,73.3923000,74.3209000,922125
USDRUB,D,20210319,000000,74.3620000,74.4705000,73.6856000,74.0959000,852219
USDRUB,D,20210321,000000,74.1537000,74.8650000,74.1537000,74.3235000,1820
USDRUB,D,20210322,000000,74.3237000,75.0867100,74.0360000,74.8770000,670437
USDRUB,D,20210323,000000,74.8761000,76.4747000,74.6880000,76.3250000,733604
USDRUB,D,20210324,000000,76.3909000,77.0530000,75.6405000,76.6455000,699105
USDRUB,D,20210325,000000,76.6420000,76.7225000,75.6260000,76.1447000,824652
USDRUB,D,20210326,000000,76.1350000,76.2173000,75.5457000,75.7547000,853694
USDRUB,D,20210328,000000,75.6740000,75.9676000,75.5120000,75.6686000,2633
USDRUB,D,20210329,000000,75.6853000,76.1106000,75.4670000,75.6751000,728337
USDRUB,D,20210330,000000,75.6873000,76.2750000,75.3500000,76.0007000,815835
USDRUB,D,20210331,000000,76.0027000,76.1930000,75.1702000,75.7061000,746188
USDRUB,D,20210401,000000,75.6986000,76.4589000,75.4890000,76.1490000,834920
USDRUB,D,20210402,000000,76.2871000,77.0044000,75.9040000,76.4630000,248713
USDRUB,D,20210404,000000,76.4630000,76.6614000,76.1875000,76.3960000,2481
USDRUB,D,20210405,000000,76.3960000,76.7309200,75.9320000,76.4697000,419534
USDRUB,D,20210406,000000,76.3450000,78.0500000,75.5150000,77.1080000,726711
USDRUB,D,20210407,000000,77.1093000,78.0349900,76.7580000,77.2081000,808276
USDRUB,D,20210408,000000,77.2071000,77.3792800,76.5200000,76.5460000,755151
USDRUB,D,20210409,000000,76.7993000,77.5529000,76.5390000,77.3728000,689235
USDRUB,D,20210411,000000,77.4136000,77.6250000,77.2110000,77.4027000,3298
